filepath,family_id,split
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s230.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s231.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s234.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s235.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s238.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s247.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s251.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s252.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s253.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s254.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s255.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s256.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s257.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s258.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s262.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s264.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s265.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s267.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s268.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s269.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s270.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s272.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s273.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s274.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s275.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s276.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s277.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s278.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s279.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s281.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s282.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s283.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s284.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s285.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s286.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s287.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s288.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s289.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s290.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s293.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s294.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s295.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s296.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s297.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s298.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s299.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s300.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s301.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s302.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s303.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s304.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s305.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s306.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s307.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s309.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s310.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s311.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s312.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s313.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s314.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s315.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s316.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s317.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s318.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s319.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s320.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s321.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s322.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s323.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s324.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s325.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s326.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s327.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s328.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s329.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s330.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s331.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s332.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s333.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s334.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s335.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s336.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s337.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s338.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s339.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s340.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s341.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s342.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s343.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s344.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s345.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s346.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s347.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s348.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s349.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s350.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_191_1.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_191_2.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_191_3.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_191_4.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_191_5.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_191_6.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_212_11_1.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_212_15_1.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_212_16_2.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_1.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_10.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_105.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_106.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_107.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_11.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_117.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_12.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_138.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_14.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_16.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_17.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_22.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_23.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_24.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_26.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_27.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_28.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_29.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_35.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_38.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_39.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_41.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_45.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_48.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_50.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_51.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_52.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_53.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_6.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_68.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_70.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_77.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_89.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_91.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_92.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_224_95.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_103.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_111.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_112.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_113.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_117.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_121.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_125.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_126.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_127.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_128.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_129.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_140.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_142.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_143.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_145.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_146.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_147.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_148.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_155.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_160.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_165.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_73.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_76.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_79.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_80.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_85.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_9.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_93.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_225_97.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_10.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_101.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_102.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_104.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_105.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_107.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_108.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_110.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_111.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_18.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_19.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_24.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_25.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_27.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_28.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_29.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_31.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_33.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_42.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_44.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_46.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_47.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_48.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_49.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_50.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_51.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_52.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_53.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_54.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_55.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_58.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_60.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_61.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_62.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_64.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_66.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_67.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_69.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_70.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_72.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_74.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_78.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_79.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_80.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_87.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_88.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_9.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_90.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_91.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_92.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_93.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_95.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_98.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_226_99.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s351.xml,stereo,test
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s352.xml,stereo,test
